institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GOPENH,8120,74.782248,G,H,OPEN,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GSCH,19682,31.6629561,G,H,SC,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GNTBH,18929,34.5198145,G,H,NTB,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GOBCH,9204,71.1549338,G,H,OBC,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GNTDH,9350,71.1549338,G,H,NTD,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GSEBCH,9326,71.1549338,G,H,SEBC,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GOPENO,19873,29.9046039,G,O,OPEN,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GOBCO,22077,21.0059952,G,O,OBC,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GSTO,23061,15.5994113,G,O,ST,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GSEBCO,24614,5.9311489,G,O,SEBC,MCA,2025,4
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,GSCO,24257,7.9446476,G,O,SC,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENH,7837,76.9216256,G,H,OPEN,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENO,23181,13.5402134,G,O,OPEN,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENO,11811,63.1574978,G,O,OPEN,MCA,2025,4
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,MI-MH,10819,65.8578922,M,H,MI,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTCH,25231,2.0662871,G,H,NTC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSCO,21223,25.4779232,G,O,SC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOBCO,21358,23.1010151,G,O,OBC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSTO,9359,71.1549338,G,O,ST,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTAO,10337,67.3579428,G,O,NTA,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSEBCO,9576,71.1549338,G,O,SEBC,MCA,2025,4
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOBCO,7834,76.9216256,G,O,OBC,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTDH,5077,85.2118788,G,H,NTD,MCA,2025,4
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOPENO,6712,79.9969812,G,O,OPEN,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENH,12822,58.7911466,G,H,OPEN,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSCH,17825,39.3989669,G,H,SC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTCH,20850,25.4779232,G,H,NTC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOBCH,13616,56.5488095,G,H,OBC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSTH,14057,53.942159,G,H,ST,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSEBCH,15276,49.3533426,G,H,SEBC,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENO,14125,53.942159,G,O,OPEN,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSTO,15461,49.3533426,G,O,ST,MCA,2025,4
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,EWS,20581,27.2744425,E,S,EWS,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOPENH,15201,51.4093808,G,H,OPEN,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSCH,20562,27.2744425,G,H,SC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCH,18217,39.3989669,G,H,OBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,PWDOPENH,17117,41.4550394,P,H,PWD,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSTH,22798,16.9789978,G,H,ST,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTAH,20287,29.9046039,G,H,NTA,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTCH,22597,16.9789978,G,H,NTC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSEBCH,21688,21.0059952,G,H,SEBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTBH,23334,13.5402134,G,H,NTB,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOPENO,22375,19.1539942,G,O,OPEN,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCO,22470,16.9789978,G,O,OBC,MCA,2025,4
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSEBCO,22800,16.9789978,G,O,SEBC,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENH,24778,4.302251,G,H,OPEN,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENO,24636,5.5960152,G,O,OPEN,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENO,24810,4.302251,G,O,OPEN,MCA,2025,4
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,TFWS,4875,85.2118788,T,S,TFWS,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOPENH,14141,53.942159,G,H,OPEN,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSCH,15234,49.3533426,G,H,SC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOBCH,18379,36.496736,G,H,OBC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSTH,18105,39.3989669,G,H,ST,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,PWDOPENH,14861,51.4093808,P,H,PWD,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOPENO,4677,85.3851665,G,O,OPEN,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOBCO,19845,29.9046039,G,O,OBC,MCA,2025,4
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSTO,5066,85.2118788,G,O,ST,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOPENH,15130,51.4093808,G,H,OPEN,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSTH,15497,49.3533426,G,H,ST,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOBCH,22219,19.1539942,G,H,OBC,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOPENO,13437,56.5488095,G,O,OPEN,MCA,2025,4
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTAO,14519,53.942159,G,O,NTA,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOPENH,9623,69.7143504,G,H,OPEN,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GSCH,18761,36.496736,G,H,SC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOBCH,12125,61.2807064,G,H,OBC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GSTH,14170,53.942159,G,H,ST,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GNTAH,12578,61.2807064,G,H,NTA,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOPENO,24443,7.4072677,G,O,OPEN,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOBCO,23961,9.7430286,G,O,OBC,MCA,2025,4
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,EWS,22017,21.0059952,E,S,EWS,MCA,2025,4
'2008,"Government College of Engineering, Chhatrapati Sambhajinagar",'0200824110,Master in Computer Application,Government-Autonomous,Government College of Engineering,GSCH,7999,74.782248,G,H,SC,MCA,2025,4
'2008,"Government College of Engineering, Chhatrapati Sambhajinagar",'0200824110,Master in Computer Application,Government-Autonomous,Government College of Engineering,GOPENO,2124,93.405226,G,O,OPEN,MCA,2025,4
'2008,"Government College of Engineering, Chhatrapati Sambhajinagar",'0200824110,Master in Computer Application,Government-Autonomous,Government College of Engineering,GSEBCO,7137,77.8251197,G,O,SEBC,MCA,2025,4
'2008,"Government College of Engineering, Chhatrapati Sambhajinagar",'0200824110,Master in Computer Application,Government-Autonomous,Government College of Engineering,EWS,17842,39.3989669,E,S,EWS,MCA,2025,4
'2102,"Rajarshi Shahu Institute of Management, Aurangabad",'0210224110,Master in Computer Application,Un-Aided,Rajarshi Shahu Institute of Management,GOPENH,13098,58.7911466,G,H,OPEN,MCA,2025,4
'2102,"Rajarshi Shahu Institute of Management, Aurangabad",'0210224110,Master in Computer Application,Un-Aided,Rajarshi Shahu Institute of Management,GNTBH,23151,13.5402134,G,H,NTB,MCA,2025,4
'2102,"Rajarshi Shahu Institute of Management, Aurangabad",'0210224110,Master in Computer Application,Un-Aided,Rajarshi Shahu Institute of Management,GOPENO,18668,36.496736,G,O,OPEN,MCA,2025,4
'2102,"Rajarshi Shahu Institute of Management, Aurangabad",'0210224110,Master in Computer Application,Un-Aided,Rajarshi Shahu Institute of Management,GSCO,22820,15.5994113,G,O,SC,MCA,2025,4
'2102,"Rajarshi Shahu Institute of Management, Aurangabad",'0210224110,Master in Computer Application,Un-Aided,Rajarshi Shahu Institute of Management,GOBCO,21410,23.1010151,G,O,OBC,MCA,2025,4
'2102,"Rajarshi Shahu Institute of Management, Aurangabad",'0210224110,Master in Computer Application,Un-Aided,Rajarshi Shahu Institute of Management,GSTO,20272,29.9046039,G,O,ST,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GOPENH,17674,39.3989669,G,H,OPEN,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GOBCH,23744,10.5199653,G,H,OBC,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GSTH,20343,27.2744425,G,H,ST,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,PWDOPENH,18360,36.496736,P,H,PWD,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GSCH,24408,7.4072677,G,H,SC,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GOBCH,22192,19.1539942,G,H,OBC,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GOPENO,20152,29.9046039,G,O,OPEN,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GOBCO,21021,25.4779232,G,O,OBC,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GSTO,21033,25.4779232,G,O,ST,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,GSEBCO,22134,19.1539942,G,O,SEBC,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,EWS,21359,23.1010151,E,S,EWS,MCA,2025,4
'2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",'0211324110,Master in Computer Application,Un-Aided-Autonomous,G. S. Mandal's Maharashtra Institute of Technology,TFWS,16057,46.3793819,T,S,TFWS,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GOPENH,10230,67.3579428,G,H,OPEN,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GOBCH,18300,36.496736,G,H,OBC,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GOPENO,24491,5.9311489,G,O,OPEN,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GSCO,18957,34.5198145,G,O,SC,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GNTAO,22504,16.9789978,G,O,NTA,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GOBCO,24085,9.7430286,G,O,OBC,MCA,2025,4
'2115,"Sahyog Sevabhavi Santha's Indira Institute of Management Science, Nanded",'0211524110,Master in Computer Application,Un-Aided,Sahyog Sevabhavi Santha's Indira Institute of Management Science,GSEBCO,21712,21.0059952,G,O,SEBC,MCA,2025,4
'2119,"Shree Sharda Bhavan Education Society's Institute of Technology & Management, Nanded",'0211924110,Master in Computer Application,Un-Aided,Shree Sharda Bhavan Education Society's Institute of Technology & Management,GNTBO,17081,41.4550394,G,O,NTB,MCA,2025,4
'2120,"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",'0212024110,Master in Computer Application,Un-Aided,Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management,GNTBH,3327,89.1966341,G,H,NTB,MCA,2025,4
'2120,"Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management, Parbhani.",'0212024110,Master in Computer Application,Un-Aided,Dnyanopasak Shikshan Mandal's Institute of Information Technology & Management,GSEBCO,10818,65.8578922,G,O,SEBC,MCA,2025,4
'2124,"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",'0212424110,Master in Computer Application,Un-Aided,Maratha Education Society's Institute of Management studies & Information Technology,GOBCH,9877,69.7143504,G,H,OBC,MCA,2025,4
'2124,"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",'0212424110,Master in Computer Application,Un-Aided,Maratha Education Society's Institute of Management studies & Information Technology,GOPENO,24188,7.9446476,G,O,OPEN,MCA,2025,4
'2124,"Maratha Education Society's Institute of Management studies & Information Technology, Aurangabad",'0212424110,Master in Computer Application,Un-Aided,Maratha Education Society's Institute of Management studies & Information Technology,GOBCO,24286,7.9446476,G,O,OBC,MCA,2025,4
'2129,"M.S. Bidve Engineering College, Latur",'0212924110,Master in Computer Application,Un-Aided,M.S. Bidve Engineering College,GSCH,23598,12.4750009,G,H,SC,MCA,2025,4
'2259,"Shri Sai Institute of Management & Research, Aurangabad",'0225924110,Master in Computer Application,Un-Aided,Shri Sai Institute of Management & Research,GSCH,19102,34.5198145,G,H,SC,MCA,2025,4
'2259,"Shri Sai Institute of Management & Research, Aurangabad",'0225924110,Master in Computer Application,Un-Aided,Shri Sai Institute of Management & Research,GOBCH,17139,41.4550394,G,H,OBC,MCA,2025,4
'2259,"Shri Sai Institute of Management & Research, Aurangabad",'0225924110,Master in Computer Application,Un-Aided,Shri Sai Institute of Management & Research,GOPENO,19650,31.6629561,G,O,OPEN,MCA,2025,4
'2259,"Shri Sai Institute of Management & Research, Aurangabad",'0225924110,Master in Computer Application,Un-Aided,Shri Sai Institute of Management & Research,GSCO,20650,27.2744425,G,O,SC,MCA,2025,4
'2259,"Shri Sai Institute of Management & Research, Aurangabad",'0225924110,Master in Computer Application,Un-Aided,Shri Sai Institute of Management & Research,GSEBCO,20455,27.2744425,G,O,SEBC,MCA,2025,4
'2259,"Shri Sai Institute of Management & Research, Aurangabad",'0225924110,Master in Computer Application,Un-Aided,Shri Sai Institute of Management & Research,TFWS,24080,9.7430286,T,S,TFWS,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GOPENH,19581,31.6629561,G,H,OPEN,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GSCH,23185,13.5402134,G,H,SC,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GOBCH,19864,29.9046039,G,H,OBC,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GSEBCH,19872,29.9046039,G,H,SEBC,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GOPENO,25099,2.8640429,G,O,OPEN,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GOPENO,20333,27.2744425,G,O,OPEN,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GSTO,20777,25.4779232,G,O,ST,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,GOBCO,21369,23.1010151,G,O,OBC,MCA,2025,4
'2508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,'0250824110,Master in Computer Application,Un-Aided,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,TFWS,24688,5.5960152,T,S,TFWS,MCA,2025,4
'2519,"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",'0251924110,Master in Computer Application,Un-Aided,Shri V. D. Deshmukh College of MCA,GOPENH,10159,69.7143504,G,H,OPEN,MCA,2025,4
'2519,"Shri V. D. Deshmukh College of MCA, Kolpa Dist. Latur",'0251924110,Master in Computer Application,Un-Aided,Shri V. D. Deshmukh College of MCA,GOBCH,13145,58.7911466,G,H,OBC,MCA,2025,4
