institute code,institute name,branch code,course name,status,university,category,rank,percentile,gender,quota,category(1),branch,year,cap round
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,EWS,11802,63.1574978,E,S,EWS,MCA,2025,2
'1005,"Sant Gadge Baba Amravati University,Amravati",'0100524110,Master in Computer Application,University Department,Sant Gadge Baba Amravati University,TFWS,4239,87.2080299,T,S,TFWS,MCA,2025,2
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENH,8915,73.5368477,G,H,OPEN,MCA,2025,2
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,GOPENO,16400,46.3793819,G,O,OPEN,MCA,2025,2
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,TFWS,4885,85.2118788,T,S,TFWS,MCA,2025,2
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,MI,6908,79.9969812,M,I,MI,MCA,2025,2
'1102,"Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management, Amravati",'0110224110,Master in Computer Application,Un-Aided-Linguistic Minority - Hindi,Vidya Bharati Mahavidyalaya Department of Research and PG Studies in Science & Management,MI-MH,11213,65.8578922,M,H,MI,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOPENH,3754,89.1331398,G,H,OPEN,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSCH,15550,49.3533426,G,H,SC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTCH,14571,53.942159,G,H,NTC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOBCH,5730,82.8308366,G,H,OBC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSTH,6925,79.9969812,G,H,ST,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSEBCH,6424,80.5399495,G,H,SEBC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,PWDOPENH,6065,82.8308366,P,H,PWD,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOPENO,11576,63.1574978,G,O,OPEN,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GOBCO,19280,34.5198145,G,O,OBC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSEBCO,22807,15.5994113,G,O,SEBC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSTO,14807,51.4093808,G,O,ST,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTAO,15314,49.3533426,G,O,NTA,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GSCO,17155,41.4550394,G,O,SC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,GNTCO,16363,46.3793819,G,O,NTC,MCA,2025,2
'1105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",'0110524110,Master in Computer Application,Un-Aided-Autonomous,Prof. Ram Meghe Institute of Technology & Research,EWS,12989,58.7911466,E,S,EWS,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSCH,6455,80.5399495,G,H,SC,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTCH,6454,80.5399495,G,H,NTC,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOBCH,2631,92.1797821,G,H,OBC,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,PWDOPENH,24988,4.067771,P,H,PWD,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTDH,4123,87.3496474,G,H,NTD,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSEBCH,2795,90.9663786,G,H,SEBC,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GSTH,11528,63.1574978,G,H,ST,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GOPENO,10544,67.3579428,G,O,OPEN,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,GNTDO,10828,65.8578922,G,O,NTD,MCA,2025,2
'1107,"P. R. Pote Patil College of Engineering & Management, Amravati",'0110724110,Master in Computer Application,Un-Aided-Autonomous,P. R. Pote Patil College of Engineering & Management,TFWS,3791,89.1331398,T,S,TFWS,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENH,12684,61.2807064,G,H,OPEN,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSCH,15112,51.4093808,G,H,SC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTBH,22307,19.1539942,G,H,NTB,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTCH,20850,25.4779232,G,H,NTC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOBCH,13558,56.5488095,G,H,OBC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSTH,14119,53.942159,G,H,ST,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTAH,13347,58.7911466,G,H,NTA,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTBH,13971,56.5488095,G,H,NTB,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTDH,14297,53.942159,G,H,NTD,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSEBCH,13997,53.942159,G,H,SEBC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,PWDOPENH,13066,58.7911466,P,H,PWD,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENO,25365,0.8905324,G,O,OPEN,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOPENO,14024,53.942159,G,O,OPEN,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSCO,22737,16.9789978,G,O,SC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GOBCO,14296,53.942159,G,O,OBC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSTO,14665,51.4093808,G,O,ST,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTAO,14404,53.942159,G,O,NTA,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTCO,14645,51.4093808,G,O,NTC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GNTDO,14394,53.942159,G,O,NTD,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,GSEBCO,14558,53.942159,G,O,SEBC,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,EWS,22081,21.0059952,E,S,EWS,MCA,2025,2
'1111,"P.G. Department of Computer Science & Technology, D.C.P.E., H.V.P. Mandal, Amravati",'0111124110,Master in Computer Application,Un-Aided-Autonomous,P.G. Department of Computer Science & Technology,TFWS,6221,80.5399495,T,S,TFWS,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOPENH,15702,49.3533426,G,H,OPEN,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSCH,24576,5.9311489,G,H,SC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTAH,25353,1.3498737,G,H,NTA,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTBH,21794,21.0059952,G,H,NTB,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCH,17552,41.4550394,G,H,OBC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSEBCH,21543,23.1010151,G,H,SEBC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSTH,19075,34.5198145,G,H,ST,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTAH,19086,34.5198145,G,H,NTA,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTCH,19349,31.6629561,G,H,NTC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTDH,19552,31.6629561,G,H,NTD,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSEBCH,19680,31.6629561,G,H,SEBC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,PWDOPENH,17559,41.4550394,P,H,PWD,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOPENO,24517,5.9311489,G,O,OPEN,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSCO,20892,25.4779232,G,O,SC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSTO,20106,29.9046039,G,O,ST,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTAO,20142,29.9046039,G,O,NTA,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTBO,20385,27.2744425,G,O,NTB,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GNTCO,20401,27.2744425,G,O,NTC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSEBCO,20857,25.4779232,G,O,SEBC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GSCO,25081,3.0466423,G,O,SC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,GOBCO,19391,31.6629561,G,O,OBC,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,EWS,16432,44.5345198,E,S,EWS,MCA,2025,2
'1113,"Sadhana Shikshan Mandal, Saraswati College, Shegaon",'0111324110,Master in Computer Application,Un-Aided,Sadhana Shikshan Mandal,TFWS,1570,94.6454851,T,S,TFWS,MCA,2025,2
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENH,25470,0.1696769,G,H,OPEN,MCA,2025,2
'1314,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,'0131424170U,Master in Computer Application,Un-Aided-Linguistic Minority - Marwadi,SMT RADHADEVI GOENKA COLLEGE FOR WOMEN,GOPENO,24353,7.4072677,G,O,OPEN,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOPENH,7983,74.782248,G,H,OPEN,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSCH,15082,51.4093808,G,H,SC,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTAH,23227,13.5402134,G,H,NTA,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTBH,22450,19.1539942,G,H,NTB,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOBCH,14137,53.942159,G,H,OBC,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSEBCH,14157,53.942159,G,H,SEBC,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSTH,9503,71.1549338,G,H,ST,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GNTDH,15444,49.3533426,G,H,NTD,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,PWDOPENH,15675,49.3533426,P,H,PWD,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOPENO,4451,85.3851665,G,O,OPEN,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSCO,7516,76.9216256,G,O,SC,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GOBCO,6177,80.5399495,G,O,OBC,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,GSTO,4579,85.3851665,G,O,ST,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,EWS,16642,44.5345198,E,S,EWS,MCA,2025,2
'2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",'0200124110,Master in Computer Application,University Department,Dr. B. A. M.University Dept. Of Management Science,TFWS,1900,93.5511867,T,S,TFWS,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOPENH,3878,87.3496474,G,H,OPEN,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSCH,23499,12.4750009,G,H,SC,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOBCH,15932,46.3793819,G,H,OBC,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSEBCH,24830,4.302251,G,H,SEBC,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSTH,12160,61.2807064,G,H,ST,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTAH,10519,67.3579428,G,H,NTA,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTDH,11639,63.1574978,G,H,NTD,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,PWDOPENH,5101,85.2118788,P,H,PWD,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOPENO,11211,65.8578922,G,O,OPEN,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GSCO,21913,21.0059952,G,O,SC,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTCO,21921,21.0059952,G,O,NTC,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GOBCO,19239,34.5198145,G,O,OBC,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,GNTAO,11748,63.1574978,G,O,NTA,MCA,2025,2
'2005,"Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,(Aurangabad) Sub Section - Osmanabad",'0200524110,Master in Computer Application,University Department,Dr. Babasaheb Ambedkar Marathwada Vidyapeeth,TFWS,6214,80.5399495,T,S,TFWS,MCA,2025,2
'2007,"Swami Ramanand Teerth Marathwada Vidyapeeth, Nanded",'0200724110,Master in Computer Application,University Department,Swami Ramanand Teerth Marathwada Vidyapeeth,GOPENH,8294,74.782248,G,H,OPEN,MCA,2025,2
