institute_code,institute_name,branch_code,course_name,status,university,category,rank,percentile,gender,quota,category_1,branch,year,cap_round
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSTH,32383,36.3117377,G,H,GST,MBA,2023,2
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GNTAH,14420,72.4781403,G,H,GNTA,MBA,2023,2
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENO,30728,39.916343,G,O,GOPEN,MBA,2023,2
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSCO,34217,32.5440693,G,O,GSC,MBA,2023,2
1107,"P. R. Pote (Patil) Education & Welfare Trust's Group of Institution(Integrated Campus), Amravati",110710110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GNTDO,36340,27.723746,G,O,GNTD,MBA,2023,2
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111410110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENH,12783,74.8378168,G,H,GOPEN,MBA,2023,2
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111410110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GNTBH,25488,50.526591,G,H,GNTB,MBA,2023,2
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111410110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GNTDH,16679,67.8816851,G,H,GNTD,MBA,2023,2
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111410110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENO,27583,46.4953437,G,O,GOPEN,MBA,2023,2
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111410110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSCO,32170,37.4663878,G,O,GSC,MBA,2023,2
1114,"Sipna Shikshan Prasarak Mandal College of Engineering & Technology, Amravati",111410110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSTO,40023,18.2962354,G,O,GST,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENH,26221,49.0758513,G,H,GOPEN,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSCH,28053,45.4485849,G,H,GSC,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSTH,40609,17.8218526,G,H,GST,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GNTAH,27836,46.4953437,G,H,GNTA,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GNTBH,27888,45.6707897,G,H,GNTB,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENO,44337,7.3177061,G,O,GOPEN,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENO,28867,44.1657296,G,O,GOPEN,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSCO,29336,42.9337125,G,O,GSC,MBA,2023,2
1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112110110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GSTO,29040,43.854411,G,O,GST,MBA,2023,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113010110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENH,46007,2.2802608,G,H,GOPEN,MBA,2023,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113010110,M. B. A.,Un-Aided,Sant Gadge Baba Amravati University,GOPENO,46345,1.292202,G,O,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130216410,M.B.A.(Human Resource Management),Un-Aided,Sant Gadge Baba Amravati University,GOPENH,44974,5.5840892,G,H,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130216410,M.B.A.(Human Resource Management),Un-Aided,Sant Gadge Baba Amravati University,GOPENO,37604,24.5000546,G,O,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130217810,M.B.A.(Marketing),Un-Aided,Sant Gadge Baba Amravati University,GOPENH,45000,5.5840892,G,H,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130217810,M.B.A.(Marketing),Un-Aided,Sant Gadge Baba Amravati University,GOPENO,40410,18.2420865,G,O,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130262910,MBA ( Finance ),Un-Aided,Sant Gadge Baba Amravati University,GOPENH,44602,6.8031563,G,H,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130262910,MBA ( Finance ),Un-Aided,Sant Gadge Baba Amravati University,GOPENO,40106,18.2962354,G,O,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130264010,MBA (Business Analytics),Un-Aided,Sant Gadge Baba Amravati University,GOPENH,21748,58.2559283,G,H,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130264110,MBA Information Technology SystemsÂ Management,Un-Aided,Sant Gadge Baba Amravati University,GOPENH,42576,12.2348372,G,H,GOPEN,MBA,2023,2
1302,"Sushila Suryawanshi Management Institute of Technology Advancement, Rahatgaon,Â Amravati",130264110,MBA Information Technology SystemsÂ Management,Un-Aided,Sant Gadge Baba Amravati University,GOPENO,33825,33.1342859,G,O,GOPEN,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,18478,64.1325749,G,H,GOPEN,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GSCH,23397,55.1487998,G,H,GSC,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GNTBH,30589,41.0522862,G,H,GNTB,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GNTCH,28959,43.854411,G,H,GNTC,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOBCH,32957,35.0306279,G,H,GOBC,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GSTH,24814,52.1655193,G,H,GST,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,8962,82.4874207,G,O,GOPEN,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GSCO,11742,76.9353807,G,O,GSC,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GSTO,14938,70.8111182,G,O,GST,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GNTAO,16703,67.8816851,G,O,GNTA,MBA,2023,2
2001,"Dr. B. A. M.University Dept. Of Management Science, Aurangabad",200110110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOBCO,18636,63.7708083,G,O,GOBC,MBA,2023,2
2002,"Dr. Babasaheb Ambedkar Marathwada University, Sub Centre, Osmanabad",200210110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,45204,4.6379348,G,H,GOPEN,MBA,2023,2
2002,"Dr. Babasaheb Ambedkar Marathwada University, Sub Centre, Osmanabad",200210110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,43518,9.6218099,G,H,GOPEN,MBA,2023,2
2002,"Dr. Babasaheb Ambedkar Marathwada University, Sub Centre, Osmanabad",200210110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GNTDH,46266,1.4253217,G,H,GNTD,MBA,2023,2
2002,"Dr. Babasaheb Ambedkar Marathwada University, Sub Centre, Osmanabad",200210110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,PWDOPENH,9,7.0629804,G,H,PWDOPEN,MBA,2023,2
2002,"Dr. Babasaheb Ambedkar Marathwada University, Sub Centre, Osmanabad",200210110,M. B. A.,University Department,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,41529,15.4810039,G,O,GOPEN,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GOPENH,26290,48.7342003,G,H,GOPEN,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GSCH,28866,44.1657296,G,H,GSC,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GSTH,31198,38.4694675,G,H,GST,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GNTAH,41502,15.4810039,G,H,GNTA,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GSTH,33172,34.8195097,G,H,GST,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GNTCH,35212,30.5608872,G,H,GNTC,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GOBCH,31331,38.4694675,G,H,GOBC,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GOPENO,19133,63.1015853,G,O,GOPEN,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GSCO,32127,37.4663878,G,O,GSC,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GSTO,22744,56.4441601,G,O,GST,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GOBCO,21106,58.8291747,G,O,GOBC,MBA,2023,2
2003,"Swami Ramanand Teerth Marathwada University, School of Commerce & Management Science, Nanded",200310110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GNTAO,35274,30.5608872,G,O,GNTA,MBA,2023,2
2004,"School of Management, Swami Ramanand Teerth Marathwada University, Sub Centre, Peth, Latur",200410110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GOPENH,41918,13.5316699,G,H,GOPEN,MBA,2023,2
2004,"School of Management, Swami Ramanand Teerth Marathwada University, Sub Centre, Peth, Latur",200410110,M. B. A.,University Department,"Swami Ramanand Teerth Marathwada University, Nanded",GOPENO,45685,3.4182892,G,O,GOPEN,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,34292,32.5440693,G,H,GOPEN,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSCH,44452,7.0629804,G,H,GSC,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSTH,34918,30.7810107,G,H,GST,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTAH,43356,10.3751914,G,H,GNTA,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTBH,38794,21.3018614,G,H,GNTB,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTCH,42202,13.3559396,G,H,GNTC,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,43742,8.9557813,G,O,GOPEN,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSCO,44671,6.5302997,G,O,GSC,MBA,2023,2
2102,"Rajarshi Shahu Institute of Management, Aurangabad",210210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTDO,42190,13.3559396,G,O,GNTD,MBA,2023,2
2104,"Aditya College of MBA, Beed",210410110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,43759,8.9557813,G,H,GOPEN,MBA,2023,2
2104,"Aditya College of MBA, Beed",210410110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,41319,15.6678752,G,O,GOPEN,MBA,2023,2
2104,"Aditya College of MBA, Beed",210416510,M.B.A.(Marketing Management),Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,26077,49.0758513,G,H,GOPEN,MBA,2023,2
2106,"Lokvikas Educational & Charitable Trust's Marathwada Institute of Management and Research, Aurangabad",210610110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,20113,61.0968934,G,H,GOPEN,MBA,2023,2
2106,"Lokvikas Educational & Charitable Trust's Marathwada Institute of Management and Research, Aurangabad",210610110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTCH,42250,13.3559396,G,H,GNTC,MBA,2023,2
2106,"Lokvikas Educational & Charitable Trust's Marathwada Institute of Management and Research, Aurangabad",210610110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,29740,41.7841402,G,O,GOPEN,MBA,2023,2
2108,"Adarsh Shikshan Prasarak Mandal's K.T. Patil College of MBA, Osmanabad",210810110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,46551,0.4194213,G,H,GOPEN,MBA,2023,2
2108,"Adarsh Shikshan Prasarak Mandal's K.T. Patil College of MBA, Osmanabad",210810110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,36326,27.723746,G,O,GOPEN,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,32890,35.0313714,G,H,GOPEN,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSCH,42775,11.7917305,G,H,GSC,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSTH,36585,27.5022408,G,H,GST,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTDH,45581,3.6965949,G,H,GNTD,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,40325,18.2420865,G,O,GOPEN,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSCO,45187,4.6379348,G,O,GSC,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSTO,45270,4.5994171,G,O,GST,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTAO,41280,15.6678752,G,O,GNTA,MBA,2023,2
2110,"Nirmal Krida and Samaj Prabhodhan Trust, Institute of Management, Badnapur",211010110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOBCO,15,17.8218526,G,O,GOBC,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENH,11329,78.2901687,G,H,GOPEN,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSCH,37189,25.2754674,G,H,GSC,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GSTH,78,17.8218526,G,H,GST,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GNTCH,2901687,7.5291306,G,H,GNTC,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOBCH,25,6.5302997,G,H,GOBC,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,PWDOPENH,2754674,2.2748276,G,H,PWDOPEN,MBA,2023,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211210110,M. B. A.,Un-Aided,Dr. Babasaheb Ambedkar Marathwada University,GOPENO,39566,20.1428876,G,O,GOPEN,MBA,2023,2
