UDISE,College Name,College Type,Stream,Status,Medium,Reservation,Caste,Marks,Percentage,Cap Round No,City Name
27230101039,BHAVANI SHANKAR RD.JR.COLLEGE OF SCIENCE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,410.0,82.0,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Arts,Aided,English,Women (30%),SC,262.0,52.400000000000006,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Arts,Aided,English,Remaining seats (Pure),SC,232.0,46.400000000000006,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Arts,Aided,English,Divyang (4%),SC,305.0,61.0,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Un-Aided,English,Women (30%),SC,319.0,63.800000000000004,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),SC,310.0,62.0,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Aided,English,Women (30%),SC,351.0,70.19999999999999,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,341.0,68.2,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Science,Aided,English,Women (30%),SC,361.0,72.2,CAP-2,Mumbai
27230101040,"D. E. SOCIET'S  KIRTI M. DOONGURSEE COLLEGE OF ARTS, SCIENCE & COMMERCE (AUTONOMOUS)",Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,348.0,69.6,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Arts,Aided,English,Women (30%),SC,385.0,77.0,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Arts,Aided,English,Remaining seats (Pure),SC,361.0,72.2,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Arts,Aided,English,Divyang (4%),SC,300.0,60.0,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Commerce,Aided,English,Women (30%),SC,442.0,88.4,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Commerce,Aided,English,Trf./Ex.Sr./Ser/Sports (5%),SC,313.0,62.6,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,414.0,82.8,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Science,Aided,English,Women (30%),SC,424.0,84.8,CAP-2,Mumbai
27230101041,"D.G.RUPAREL COLLEGE OF ARTS,SCI & COMM.",Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,421.0,84.2,CAP-2,Mumbai
27230101049,PIONEER JUNIOR COLLEGE OF SCIENCE,Co-Ed,Science,Self Financed,English,Women (30%),SC,429.0,85.8,CAP-2,Mumbai
27230101049,PIONEER JUNIOR COLLEGE OF SCIENCE,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,468.0,93.60000000000001,CAP-2,Mumbai
27230200149,"MAHARASHTRA COLLEGE OF ARTS, SCIENCE & COMMERCE",Co-Ed,Commerce,Aided,English,Divyang (4%),SC,263.0,52.6,CAP-2,Mumbai
27230200149,"MAHARASHTRA COLLEGE OF ARTS, SCIENCE & COMMERCE",Co-Ed,Science,Aided,English,Divyang (4%),SC,329.0,65.8,CAP-2,Mumbai
27230200213,K. M. S. DR. SHIRODKAR HIGH SCHOOL AND JUNIOR COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),SC,248.0,49.6,CAP-2,Mumbai
27230200213,K. M. S. DR. SHIRODKAR HIGH SCHOOL AND JUNIOR COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,272.0,54.400000000000006,CAP-2,Mumbai
27230200213,K. M. S. DR. SHIRODKAR HIGH SCHOOL AND JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,258.0,51.6,CAP-2,Mumbai
27230200213,K. M. S. DR. SHIRODKAR HIGH SCHOOL AND JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,280.0,56.00000000000001,CAP-2,Mumbai
27230200215,R.M.BHATT HIGH SCHOOL,Co-Ed,Arts,Aided,English,Divyang (4%),SC,235.0,47.0,CAP-2,Mumbai
27230200215,R.M.BHATT HIGH SCHOOL,Co-Ed,Commerce,Aided,English,Women (30%),SC,262.0,52.400000000000006,CAP-2,Mumbai
27230200215,R.M.BHATT HIGH SCHOOL,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,211.0,42.199999999999996,CAP-2,Mumbai
27230200215,R.M.BHATT HIGH SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,256.0,51.2,CAP-2,Mumbai
27230200216,SOCIAL SERVICE LEAGUE HIGH SCHOOL & JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,235.0,47.0,CAP-2,Mumbai
27230200216,SOCIAL SERVICE LEAGUE HIGH SCHOOL & JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,289.0,57.8,CAP-2,Mumbai
27230200226,GURU NANAK HIGHER SECONDARY SCHOOL,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,362.0,72.39999999999999,CAP-2,Mumbai
27230200248,MAHATMA PHULE TECH. HIGH SCHOOL,Co-Ed,Science,Un-Aided,English,Women (30%),SC,353.0,70.6,CAP-2,Mumbai
27230200248,MAHATMA PHULE TECH. HIGH SCHOOL,Co-Ed,Science,Aided,English,Women (30%),SC,325.0,65.0,CAP-2,Mumbai
27230200248,MAHATMA PHULE TECH. HIGH SCHOOL,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,310.0,62.0,CAP-2,Mumbai
27230209214,MATUNGA LIONS PIONEER ENGLISH SCHOOL,Co-Ed,Science,Self Financed,English,Women (30%),SC,333.0,66.60000000000001,CAP-2,Mumbai
27230209214,MATUNGA LIONS PIONEER ENGLISH SCHOOL,Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,218.0,43.6,CAP-2,Mumbai
27230209228,THE ANDHRA EDUCATION SOCIETY'S HIGH SCHOOL & JUNIOR COLLEGE,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,348.0,69.6,CAP-2,Mumbai
27230209286,SIES COLLEGE OF COMMERCE & ECONOMICS,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,347.0,69.39999999999999,CAP-2,Mumbai
27230209287,"SIES COLLEGE OF ARTS, SCIENCE & COMM.",Co-Ed,Arts,Aided,English,Divyang (4%),SC,351.0,70.19999999999999,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Women (30%),SC,275.0,55.00000000000001,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Remaining seats (Pure),SC,250.0,50.0,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,Marathi,Divyang (4%),SC,302.0,60.4,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,English,Women (30%),SC,443.0,88.6,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,English,Remaining seats (Pure),SC,429.0,85.8,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Arts,Aided,English,Divyang (4%),SC,407.0,81.39999999999999,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,433.0,86.6,CAP-2,Mumbai
27230209288,RAMNIVAS RUIA JUNIOR COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,430.0,86.0,CAP-2,Mumbai
27230209289,R.A.PODAR COLLEGE OF COMM. & ECONOMICS,Co-Ed,Commerce,Aided,English,Women (30%),SC,427.0,85.39999999999999,CAP-2,Mumbai
27230209289,R.A.PODAR COLLEGE OF COMM. & ECONOMICS,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,411.0,82.19999999999999,CAP-2,Mumbai
27230209289,R.A.PODAR COLLEGE OF COMM. & ECONOMICS,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,284.0,56.8,CAP-2,Mumbai
27230209293,GURUNANAK KHALSA  COLLEGE,Co-Ed,Arts,Self Financed,English,Divyang (4%),SC,324.0,64.8,CAP-2,Mumbai
27230209293,GURUNANAK KHALSA  COLLEGE,Co-Ed,Arts,Aided,English,Divyang (4%),SC,366.0,73.2,CAP-2,Mumbai
27230209293,GURUNANAK KHALSA  COLLEGE,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,293.0,58.599999999999994,CAP-2,Mumbai
27230209294,DR. AMBEDKAR COLLEGE OF COMMERCE & ECONOMICS,Co-Ed,Commerce,Aided,English,Women (30%),SC,213.0,42.6,CAP-2,Mumbai
27230209294,DR. AMBEDKAR COLLEGE OF COMMERCE & ECONOMICS,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,189.0,37.8,CAP-2,Mumbai
27230209294,DR. AMBEDKAR COLLEGE OF COMMERCE & ECONOMICS,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,190.0,38.0,CAP-2,Mumbai
27230209295,"MUMBAI JUNIOR COLLEGE OF ARTS, COM. & SCIENCE",Co-Ed,Science,Un-Aided,English,Women (30%),SC,327.0,65.4,CAP-2,Mumbai
27230209295,"MUMBAI JUNIOR COLLEGE OF ARTS, COM. & SCIENCE",Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),SC,286.0,57.199999999999996,CAP-2,Mumbai
27230300224,IDEAL HIGH SCHOOL &  JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Divyang (4%),SC,264.0,52.800000000000004,CAP-2,Mumbai
27230300287,RUBY ENGLISH HIGH SCHOOL & JR. COLLEGE GOVANDI,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,381.0,76.2,CAP-2,Mumbai
27230300294,SWAMI RAMKRISHANA PARMHANS JR. COLLEGE GOVENDI (E),Co-Ed,Arts,Self Financed,English,Remaining seats (Pure),SC,212.0,42.4,CAP-2,Mumbai
27230300294,SWAMI RAMKRISHANA PARMHANS JR. COLLEGE GOVENDI (E),Co-Ed,Commerce,Self Financed,English,Women (30%),SC,206.0,41.199999999999996,CAP-2,Mumbai
27230300294,SWAMI RAMKRISHANA PARMHANS JR. COLLEGE GOVENDI (E),Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,217.0,43.4,CAP-2,Mumbai
27230300294,SWAMI RAMKRISHANA PARMHANS JR. COLLEGE GOVENDI (E),Co-Ed,Science,Self Financed,English,Women (30%),SC,300.0,60.0,CAP-2,Mumbai
27230300294,SWAMI RAMKRISHANA PARMHANS JR. COLLEGE GOVENDI (E),Co-Ed,Science,Self Financed,English,Remaining seats (Pure),SC,273.0,54.6,CAP-2,Mumbai
27230300295,"NESWAT JR. COLLEGE, CHEETA CAMP, TORMBAY.",Co-Ed,Commerce,Self Financed,English,Divyang (4%),SC,288.0,57.599999999999994,CAP-2,Mumbai
27230300302,"SWAMI VIVEKANAND HIGH SCHOOL & JR COLLEGE, CHEMBUR",Co-Ed,Arts,Aided,English,Divyang (4%),SC,402.0,80.4,CAP-2,Mumbai
27230300302,"SWAMI VIVEKANAND HIGH SCHOOL & JR COLLEGE, CHEMBUR",Co-Ed,Commerce,Aided,English,Divyang (4%),SC,281.0,56.2,CAP-2,Mumbai
27230300341,DR. BABASAHEB AMBEDKAR HIGH SCHOOL & JR COLLEGE,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,214.0,42.8,CAP-2,Mumbai
27230300347,"CHEMBUR KARNATAKA JUNIOR COLLEGE & ARTS, SCIENCE & COMMERCE",Co-Ed,Commerce,Self Financed,English,Divyang (4%),SC,373.0,74.6,CAP-2,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Arts,Aided,English,Women (30%),SC,256.0,51.2,CAP-2,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Arts,Aided,English,Remaining seats (Pure),SC,247.0,49.4,CAP-2,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Commerce,Aided,English,Women (30%),SC,291.0,58.199999999999996,CAP-2,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,282.0,56.39999999999999,CAP-2,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Science,Aided,English,Women (30%),SC,371.0,74.2,CAP-2,Mumbai
27230300354,"N. G. ACHARYA & D. K. MARATHE COLLEGE OF ARTS, SCIENCE & COMMERC CHEMBUR MUMBAI 71",Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,353.0,70.6,CAP-2,Mumbai
27230300404,S. K. SOMAIYA VINAY MANDIR HIGH SCHOOL JR COLLEGE,Co-Ed,Commerce,Aided,English,Divyang (4%),SC,367.0,73.4,CAP-2,Mumbai
27230300404,S. K. SOMAIYA VINAY MANDIR HIGH SCHOOL JR COLLEGE,Co-Ed,Science,Aided,English,Divyang (4%),SC,443.0,88.6,CAP-2,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Commerce,Self Financed,English,Women (30%),SC,388.0,77.60000000000001,CAP-2,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,383.0,76.6,CAP-2,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Science,Partially Aided (20%-80%),English,Women (30%),SC,397.0,79.4,CAP-2,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Science,Partially Aided (20%-80%),English,Remaining seats (Pure),SC,261.0,52.2,CAP-2,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,387.0,77.4,CAP-2,Mumbai
27230300407,P.V.G'S  VIDYA BHAWAN HIGH SCHOOL NO. 1& JR.COLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,359.0,71.8,CAP-2,Mumbai
27230300440,VANITA VIKAS KANISHTHA MAHAVIDYALAYA,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),SC,242.0,48.4,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Women (30%),SC,236.0,47.199999999999996,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Un-Aided,English,Remaining seats (Pure),SC,202.0,40.400000000000006,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),SC,355.0,71.0,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,332.0,66.4,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Women (30%),SC,428.0,85.6,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Un-Aided,English,Remaining seats (Pure),SC,300.0,60.0,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Women (30%),SC,368.0,73.6,CAP-2,Mumbai
27230300445,S. S. S. MULTIPURPOSE TECHNICAL HIGH SCHOOL & JR. COLLEGE,Co-Ed,Science,Aided,English,Remaining seats (Pure),SC,351.0,70.19999999999999,CAP-2,Mumbai
27230300448,G. S. P. MANDAL'S  MARATHI VIDYALAYA & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Women (30%),SC,244.0,48.8,CAP-2,Mumbai
27230300448,G. S. P. MANDAL'S  MARATHI VIDYALAYA & JR. COLLEGE,Co-Ed,Commerce,Aided,English,Remaining seats (Pure),SC,240.0,48.0,CAP-2,Mumbai
27230300458,VIDYADEEP VIDYALAYA & JR. COLLEGE,Co-Ed,Commerce,Partially Aided (20%-80%),English,Remaining seats (Pure),SC,326.0,65.2,CAP-2,Mumbai
27230300463,"SANDESH VIDYALAYA & JR. COLLEGE OF ARTS & COMMERCE, PARKSITE VIKHROLI",Co-Ed,Commerce,Self Financed,English,Remaining seats (Pure),SC,196.0,39.2,CAP-2,Mumbai
