institute_code,institute_name,branch_code,course_name,status,admission_level,stage,raw_category_code,seat_type,gender,category,quota,rank,percentile
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,51212,78.80
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,125315,55.60
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,50775,78.80
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NLSEBCH,Non-Technical,Ladies,SEBC,Home District,56117,77.60
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NLSEBCH,Non-Technical,Ladies,SEBC,Home District,78706,71.80
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,31427,83.40
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,33941,82.80
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,83670,70.60
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,30546,83.60
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,42895,80.67
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,45407,80.20
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,35533,82.40
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,59592,76.60
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724510,Computer Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NGSEBCO,Non-Technical,General,SEBC,Other than Home District,9008,90.20
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724510,Computer Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NGSEBCO,Non-Technical,General,SEBC,Other than Home District,28658,84.20
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,16405,87.60
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,29073,84.00
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSCO,Non-Technical,General,SC,Other than Home District,30655,83.60
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSCO,Non-Technical,General,SC,Other than Home District,12213,89.00
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737610,Electronics Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,89144,69.00
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737670U,Electronics Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLOBCH,Technical,Ladies,OBC,Home District,34473,82.80
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737670U,Electronics Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,34634,82.60
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737670U,Electronics Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,62819,75.83
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,35159,82.60
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,70281,74.00
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,120548,58.00
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,95088,67.20
1008,"Government Polytechnic, Amravati",100824510,Computer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,32587,83.20
1008,"Government Polytechnic, Amravati",100824610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,NLSCH,Non-Technical,Ladies,SC,Home District,28832,84.20
1008,"Government Polytechnic, Amravati",100824610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,7718,90.60
1008,"Government Polytechnic, Amravati",100824610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,3260,93.00
1008,"Government Polytechnic, Amravati",100824610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,20057,86.60
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,42920,80.60
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,44677,80.20
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOBCO,Non-Technical,General,OBC,Other than Home District,14249,88.20
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,11151,89.40
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,6522,91.20
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,46256,80.00
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,19179,86.80
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTAH,Non-Technical,General,UNKNOWN,Home District,26354,84.80
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,6455,91.20
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,EWS,Non-Technical,General,EWS,State Level,4368,92.20
1008,"Government Polytechnic, Amravati",100850110,Plastic and Polymer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENS,Non-Technical,General,OPEN,State Level,117158,60.00
1008,"Government Polytechnic, Amravati",100850110,Plastic and Polymer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENS,Technical,General,OPEN,State Level,111044,62.00
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,58596,77.00
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,62620,76.00
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,64325,75.60
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,46619,79.80
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,87192,69.60
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,47152,79.80
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,44804,80.20
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,108057,63.00
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,33976,82.80
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,32325,83.20
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,20925,86.20
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,25451,85.00
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,16261,87.60
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,29790,83.80
1009,"Government Polytechnic, Khamgaon",100929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NLSCO,Non-Technical,Ladies,SC,Other than Home District,37762,82.00
1009,"Government Polytechnic, Khamgaon",100929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NLSCO,Non-Technical,Ladies,SC,Other than Home District,3867,92.60
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,13060,88.60
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,12036,89.00
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,11915,89.00
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,48298,79.40
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,47277,79.60
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,42586,80.80
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,71529,73.80
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,12269,89.00
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,104437,64.40
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,106858,63.40
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,5588,91.60
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,PWDOPENH,Non-Technical,General,OPEN,Home District,16486,87.60
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,79537,71.60
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,99054,66.00
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,38997,81.60
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,34716,82.60
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,38483,81.80
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,31648,83.40
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,22055,86.00
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,24779,85.20
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,15862,87.80
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,18961,86.80
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,81489,71.20
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENH,Non-Technical,Ladies,OPEN,Home District,94208,67.60
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,90066,68.80
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,62087,76.00
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,89865,68.80
1010,"Government Polytechnic, Washim",101061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,55120,77.80
1010,"Government Polytechnic, Washim",101061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,36005,82.40
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,24384,85.40
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,36712,82.20
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,60278,76.60
1011,"Government Polytechnic, Yavatmal",101124510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NLOBCH,Non-Technical,Ladies,OBC,Home District,26384,84.80
1011,"Government Polytechnic, Yavatmal",101124510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,40680,81.20
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,33374,83.00
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,99313,66.00
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,24269,85.40
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,26380,84.80
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,12998,88.60
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NLOPENH,Non-Technical,Ladies,OPEN,Home District,26530,84.80
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,22044,86.00
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,19812,86.60
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,20199,86.40
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NLOBCO,Non-Technical,Ladies,OBC,Other than Home District,69445,74.20
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,49790,79.00
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,52130,78.60
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,63589,75.80
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,48765,79.40
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TFWS,Technical,General,TFWS,State Level,44748,80.20
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,31894,83.40
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,20973,86.20
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,26270,84.80
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,21150,86.20
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,79564,71.60
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,13811,88.40
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,17852,87.20
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,14868,88.00
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,84505,70.40
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,78583,71.80
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,30243,83.80
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,30027,83.80
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,DEFOPENS,Non-Technical,General,OPEN,State Level,29916,83.80
1015,"Government Polytechnic , Achalpur",101561210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSCH,Non-Technical,General,SC,Home District,99718,65.80
1015,"Government Polytechnic , Achalpur",101561210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,98177,66.40
1015,"Government Polytechnic , Achalpur",101561210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENH,Non-Technical,Ladies,OPEN,Home District,108746,62.80
1015,"Government Polytechnic , Achalpur",101561210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,101274,65.40
1015,"Government Polytechnic , Achalpur",101561210,Mechanical Engineering,Government,Post-SSC Diploma,,DEFOPENS,Non-Technical,General,OPEN,State Level,50079,79.00
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",111680210,Interior Design,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,102197,65.00
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,60963,76.40
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,81103,71.20
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,110050,62.40
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOBCH,Non-Technical,General,OBC,Home District,100920,65.40
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210,Computer Science and Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NLSCH,Non-Technical,Ladies,SC,Home District,110844,62.00
