institute_code,institute_name,branch_code,course_name,status,admission_level,stage,raw_category_code,seat_type,gender,category,quota,rank,percentile
1006,"Government Polytechnic, Murtijapur",100619110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,117322,60
1006,"Government Polytechnic, Murtijapur",100619110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,120944,57.8
1006,"Government Polytechnic, Murtijapur",100619110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,52175,78.6
1006,"Government Polytechnic, Murtijapur",100619110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,33951,82.8
1006,"Government Polytechnic, Murtijapur",100619110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,65427,75.2
1006,"Government Polytechnic, Murtijapur",100624510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSTH,Technical,General,ST,Home District,53403,78.2
1006,"Government Polytechnic, Murtijapur",100624510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,13190,88.6
1006,"Government Polytechnic, Murtijapur",100624510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,3776,92.6
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,49628,79.2
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,59730,76.6
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,NGNTDH,Non-Technical,General,NTD,Home District,72471,73.4
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,20939,86.2
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,11116,89.4
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,18908,86.8
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,20199,86.4
1006,"Government Polytechnic, Murtijapur",100624610,Information Technology,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,15365,88
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,81819,71
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,87765,69.4
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,64984,75.4
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TLSEBCH,Technical,Ladies,SEBC,Home District,67495,74.8
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,74409,73
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,40900,81.2
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,46321,80
1006,"Government Polytechnic, Murtijapur",100629310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,38694,81.6
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,95609,67.2
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TLOBCH,Technical,Ladies,OBC,Home District,69295,74.2
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,35693,82.4
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,48298,79.4
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,64440,75.4
1006,"Government Polytechnic, Murtijapur",100661210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,83936,70.4
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NLSCO,Non-Technical,Ladies,SC,Other than Home District,104935,64.2
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100720710,Civil and Rural Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,24826,85.2
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724510,Computer Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,4889,92
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724510,Computer Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGOBCO,Technical,General,OBC,Other than Home District,29330,84
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,60990,76.4
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,43086,80.6
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,119457,58.6
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,19345,86.8
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100724570U,Computer Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,39362,81.6
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737610,Electronics Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,18202,87
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737610,Electronics Engineering,Government-Aided,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,25078,85.2
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737610,Electronics Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TLOPENO,Technical,Ladies,OPEN,Other than Home District,60765,76.4
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737610,Electronics Engineering,Government-Aided,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,65096,75.4
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737670U,Electronics Engineering,Un-Aided,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,73957,73
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737670U,Electronics Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,92349,68
1007,"Shree Shivaji Education Society's Dr. Panjabrao Deshmukh Polytechnic, Amravati",100737670U,Electronics Engineering,Un-Aided,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,98605,66.2
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTDH,Non-Technical,General,NTD,Home District,72204,73.6
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTDH,Non-Technical,General,NTD,Home District,28672,84.2
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,54189,78
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLSEBCH,Technical,Ladies,SEBC,Home District,9517,90
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,58278,77
1008,"Government Polytechnic, Amravati",100819110,Civil Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLSTO,Technical,Ladies,ST,Other than Home District,58886,76.8
1008,"Government Polytechnic, Amravati",100824510,Computer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,2608,93.4
1008,"Government Polytechnic, Amravati",100824510,Computer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,21815,86
1008,"Government Polytechnic, Amravati",100824510,Computer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,95068,67.2
1008,"Government Polytechnic, Amravati",100824610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTDH,Non-Technical,General,NTD,Home District,75655,72.6
1008,"Government Polytechnic, Amravati",100824610,Information Technology,Government-Autonomous,Post-SSC Diploma,Stage-I,TLSEBCH,Technical,Ladies,SEBC,Home District,30832,83.6
1008,"Government Polytechnic, Amravati",100829310,Electrical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,3498,92.8
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,NGNTDH,Non-Technical,General,NTD,Home District,76741,72.4
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,15089,88
1008,"Government Polytechnic, Amravati",100837210,Electronics and Telecommunication Engg,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,9989,89.8
1008,"Government Polytechnic, Amravati",100850110,Plastic and Polymer Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENS,Technical,General,OPEN,State Level,116376,60
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,115083,60.4
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,22109,86
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,72717,73.4
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLSTH,Technical,Ladies,ST,Home District,128383,53.6
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,59885,76.6
1008,"Government Polytechnic, Amravati",100850710,Chemical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLSCO,Technical,Ladies,SC,Other than Home District,31768,83.4
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,122523,57
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,NGSTH,Non-Technical,General,ST,Home District,55454,77.8
1008,"Government Polytechnic, Amravati",100861210,Mechanical Engineering,Government-Autonomous,Post-SSC Diploma,Stage-I,TLOBCO,Technical,Ladies,OBC,Other than Home District,91921,68.2
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NLSEBCH,Non-Technical,Ladies,SEBC,Home District,55063,77.8
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NLSEBCH,Non-Technical,Ladies,SEBC,Home District,24142,85.4
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TLSEBCH,Technical,Ladies,SEBC,Home District,39023,81.6
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,17210,87.4
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TLOBCO,Technical,Ladies,OBC,Other than Home District,21921,86
1009,"Government Polytechnic, Khamgaon",100919110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,28552,84.2
1009,"Government Polytechnic, Khamgaon",100924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TLSCH,Technical,Ladies,SC,Home District,12120,89
1009,"Government Polytechnic, Khamgaon",100924510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,76454,72.4
1009,"Government Polytechnic, Khamgaon",100929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,21650,86
1009,"Government Polytechnic, Khamgaon",100929310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENO,Technical,Ladies,OPEN,Other than Home District,25737,85
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,20447,86.4
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,31372,83.4
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,47272,79.6
1009,"Government Polytechnic, Khamgaon",100937010,Electronics and Communication Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,13908,88.4
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,98470,66.2
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TLSEBCH,Technical,Ladies,SEBC,Home District,56425,77.4
1009,"Government Polytechnic, Khamgaon",100961210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,48925,79.2
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,32092,83.4
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,81027,71.2
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,63886,75.6
1010,"Government Polytechnic, Washim",101019110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,27950,84.4
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,98941,66.17
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,77665,72.2
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TLOPENH,Technical,Ladies,OPEN,Home District,51396,78.8
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,26107,84.8
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,49984,79
1010,"Government Polytechnic, Washim",101029310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,41759,81
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,88164,69.4
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,110062,62.4
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,80572,71.4
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TLSEBCH,Technical,Ladies,SEBC,Home District,46030,80
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,80955,71.2
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,29020,84
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,70702,74
1010,"Government Polytechnic, Washim",101037210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,43237,80.6
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,109937,62.4
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NLOPENH,Non-Technical,Ladies,OPEN,Home District,83521,70.6
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,72240,73.6
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,138048,43.83
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TLSCH,Technical,Ladies,SC,Home District,52510,78.4
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENO,Non-Technical,General,OPEN,Other than Home District,92878,68
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,61760,76.2
1010,"Government Polytechnic, Washim",101060210,Automobile Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,99328,66
1010,"Government Polytechnic, Washim",101061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,120936,57.8
1010,"Government Polytechnic, Washim",101061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,99054,66
1010,"Government Polytechnic, Washim",101061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,68154,74.6
1010,"Government Polytechnic, Washim",101061210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,88817,69.2
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,46583,79.8
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,27963,84.4
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,42641,80.8
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,63837,75.6
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,104630,64.2
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,48760,79.4
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,45998,80
1011,"Government Polytechnic, Yavatmal",101119110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,UNKNOWN,Non-Technical,General,UNKNOWN,Unknown,41825,81
1011,"Government Polytechnic, Yavatmal",101124510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,PWDOPENH,Non-Technical,General,OPEN,Home District,136081,46.8
1011,"Government Polytechnic, Yavatmal",101124510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSTH,Technical,General,ST,Home District,33731,83
1011,"Government Polytechnic, Yavatmal",101124510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,16926,87.4
1011,"Government Polytechnic, Yavatmal",101124510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCO,Technical,General,SEBC,Other than Home District,9008,90.2
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,52463,78.4
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,84094,70.4
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,26948,84.6
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,42848,80.8
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,62433,76
1011,"Government Polytechnic, Yavatmal",101129310,Electrical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,31759,83.4
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,130147,52.4
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,43484,80.6
1011,"Government Polytechnic, Yavatmal",101137210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,33233,83
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGOPENH,Non-Technical,General,OPEN,Home District,107007,63.4
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,22572,85.8
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSCH,Technical,General,SC,Home District,91266,68.4
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,84279,70.4
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,NGSTO,Non-Technical,General,ST,Other than Home District,137162,45.4
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGOBCO,Technical,General,OBC,Other than Home District,29277,84
1011,"Government Polytechnic, Yavatmal",101161210,Mechanical Engineering,Government,Post-SSC Diploma,Stage-I,TGSTO,Technical,General,ST,Other than Home District,120902,57.8
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,120229,58.2
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TLOBCH,Technical,Ladies,OBC,Home District,30683,83.6
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,108656,62.8
1015,"Government Polytechnic , Achalpur",101519110,Civil Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENO,Technical,General,OPEN,Other than Home District,95383,67.2
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,31748,83.4
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,47076,79.8
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TLSCH,Technical,Ladies,SC,Home District,124915,55.8
1015,"Government Polytechnic , Achalpur",101524510,Computer Engineering,Government,Post-SSC Diploma,Stage-I,TLSEBCO,Technical,Ladies,SEBC,Other than Home District,22387,85.83
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOPENH,Technical,General,OPEN,Home District,61780,76.2
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,60689,76.4
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,NGSEBCH,Non-Technical,General,SEBC,Home District,67136,74.8
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGOBCH,Technical,General,OBC,Home District,43510,80.6
1015,"Government Polytechnic , Achalpur",101537210,Electronics and Telecommunication Engg,Government,Post-SSC Diploma,Stage-I,TGSEBCH,Technical,General,SEBC,Home District,49485,79.2
