institute_code,institute_name,branch_code,branch,course_name,category,rank,score,gender,quota,category1,year,cap_round
1116,"Shri Shivaji Education Society's College of Engineering and Technology, Akola",111624210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,5012,1.96,P,S,OPEN,2025,2
1117,"Janata Shikshan Prasarak Mandal’s Babasaheb Naik College Of Engineering, Pusad",111721210.0,ME/M.Tech,Structural Engineering,GOPENS,3075,8.26,G,S,OPEN,2025,2
1119,ANURADHA COLLEGE OF ENGINEERING & TECHNOLOGY,111924210.0,ME/M.Tech,Computer Science and Engineering,GOBCS,5003,1.96,G,S,OBC,2025,2
1119,ANURADHA COLLEGE OF ENGINEERING & TECHNOLOGY,111924210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,5299,0.32,P,S,OPEN,2025,2
1121,"Shri Hanuman Vyayam  Prasarak Mandals College of Engineering & Technology, Amravati",112124210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,3996,5.52,G,S,OPEN,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210.0,ME/M.Tech,Computer Science and Engineering,GNT1S,3974,5.65,G,S,NT1,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210.0,ME/M.Tech,Computer Science and Engineering,GNT2S,4390,4.22,G,S,NT2,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210.0,ME/M.Tech,Computer Science and Engineering,GNT3S,4577,3.6,G,S,NT3,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,4786,2.78,P,S,OPEN,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112337210.0,ME/M.Tech,Electronics and Telecommunication Engg,GOPENS,4844,2.67,G,S,OPEN,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112391210.0,ME/M.Tech,Transportation Engineering and Management,GOPENS,4030,5.45,G,S,OPEN,2025,2
1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112391210.0,ME/M.Tech,Transportation Engineering and Management,GSCS,5234,0.68,G,S,SC,2025,2
1125,"Dwarka Bahu Uddeshiya Gramin Vikas Foundation, Rajarshi Shahu College of Engineering, Buldhana",112524210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,5257,0.64,P,S,OPEN,2025,2
1128,"Prof Ram Meghe College of Engineering  and Management, Badnera",112891010.0,ME/M.Tech,Construction Engg and Management,GOPENS,4137,5.15,G,S,OPEN,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113021210.0,ME/M.Tech,Structural Engineering,GSTS,3698,6.48,G,S,ST,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113021210.0,ME/M.Tech,Structural Engineering,GNT3S,2766,9.29,G,S,NT3,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113021210.0,ME/M.Tech,Structural Engineering,GOBCS,1829,12.4,G,S,OBC,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113021210.0,ME/M.Tech,Structural Engineering,GSEBCS,3549,6.88,G,S,SEBC,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113021210.0,ME/M.Tech,Structural Engineering,PWDOPENS,2539,9.98,P,S,OPEN,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113024210.0,ME/M.Tech,Computer Science and Engineering,GSTS,5139,1.29,G,S,ST,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113024210.0,ME/M.Tech,Computer Science and Engineering,GNT2S,3787,6.17,G,S,NT2,2025,2
1130,"Vision Buldhana Educational & Welfare Society's Pankaj Laddhad Institute of Technology & Management Studies, Yelgaon",113029210.0,ME/M.Tech,Electrical Power System,GOPENS,4975,2.0,G,S,OPEN,2025,2
1180,"Sanmati Engineering College, Sawargaon Barde, Washim",118091510.0,ME/M.Tech,Computer Science and Information Technology,GOPENS,4764,3.0,G,S,OPEN,2025,2
1182,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",118224510.0,ME/M.Tech,Computer Engineering,GNT1S,5209,0.97,G,S,NT1,2025,2
1182,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",118224510.0,ME/M.Tech,Computer Engineering,GOBCS,5011,1.96,G,S,OBC,2025,2
1182,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",118224510.0,ME/M.Tech,Computer Engineering,PWDOPENS,5159,1.15,P,S,OPEN,2025,2
1182,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",118258110.0,ME/M.Tech,Electrical Engineering,GOPENS,3286,7.67,G,S,OPEN,2025,2
1182,"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",118258110.0,ME/M.Tech,Electrical Engineering,PWDOPENS,4670,3.33,P,S,OPEN,2025,2
1265,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon.",126529210.0,ME/M.Tech,Electrical Power System,PWDOPENS,4668,3.33,P,S,OPEN,2025,2
1265,"Mauli Group of Institutions, College of Engineering and Technology, Shegaon.",126534310.0,ME/M.Tech,Digital Electronics,GOPENS,4737,3.0,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GOPENS,2287,10.67,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GSCS,3306,7.57,G,S,SC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GNT2S,3423,7.22,G,S,NT2,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GNT3S,3545,6.88,G,S,NT3,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GOBCS,2785,9.21,G,S,OBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GSEBCS,3891,5.84,G,S,SEBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,PWDOPENS,3422,7.22,P,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200819710.0,ME/M.Tech,Water Resource Engineering,GOPENS,4128,5.15,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200820010.0,ME/M.Tech,Geo Technical Engineering,GOPENS,4223,4.81,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200820010.0,ME/M.Tech,Geo Technical Engineering,PWDOPENS,3331,7.5,P,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,GOPENS,1909,12.05,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,GSTS,2171,11.02,G,S,ST,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,GNT1S,3541,6.88,G,S,NT1,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,GNT3S,4231,4.81,G,S,NT3,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,GOBCS,1819,12.4,G,S,OBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,GSEBCS,2286,10.67,G,S,SEBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200821210.0,ME/M.Tech,Structural Engineering,PWDOPENS,2166,11.02,P,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200824210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,645,20.79,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200824210.0,ME/M.Tech,Computer Science and Engineering,GSTS,800,18.74,G,S,ST,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200824210.0,ME/M.Tech,Computer Science and Engineering,GVJS,956,17.51,G,S,VJ,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200824210.0,ME/M.Tech,Computer Science and Engineering,GSEBCS,1165,15.92,G,S,SEBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200824210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,1519,13.83,P,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200829210.0,ME/M.Tech,Electrical Power System,GOPENS,4740,3.0,G,S,OPEN,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200829210.0,ME/M.Tech,Electrical Power System,GSTS,4481,4.0,G,S,ST,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200829210.0,ME/M.Tech,Electrical Power System,GOBCS,5055,1.67,G,S,OBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200829210.0,ME/M.Tech,Electrical Power System,GSEBCS,4753,3.0,G,S,SEBC,2025,2
2008,"Government College of Engineering,  Chhatrapati Sambhajinagar",200829210.0,ME/M.Tech,Electrical Power System,PWDOPENS,5184,1.0,P,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GOPENS,2028,11.67,G,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GSCS,2629,9.67,G,S,SC,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GSTS,4604,3.57,G,S,ST,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GVJS,2228,10.97,G,S,VJ,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GNT3S,4879,2.59,G,S,NT3,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GOBCS,5069,1.67,G,S,OBC,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,GSEBCS,2468,10.07,G,S,SEBC,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202005010.0,ME/M.Tech,Artificial Intelligence,PWDOPENS,3483,7.0,P,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202019910.0,ME/M.Tech,Civil Engineering (Water Management),GOPENS,3206,7.91,G,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202019910.0,ME/M.Tech,Civil Engineering (Water Management),GVJS,3669,6.53,G,S,VJ,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210.0,ME/M.Tech,Structural Engineering,GOPENS,1668,13.09,G,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210.0,ME/M.Tech,Structural Engineering,GSCS,2162,11.02,G,S,SC,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210.0,ME/M.Tech,Structural Engineering,GSTS,2267,10.67,G,S,ST,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210.0,ME/M.Tech,Structural Engineering,GNT3S,2439,10.23,G,S,NT3,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210.0,ME/M.Tech,Structural Engineering,GSEBCS,2316,10.67,G,S,SEBC,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202021210.0,ME/M.Tech,Structural Engineering,PWDOPENS,2768,9.29,P,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610.0,ME/M.Tech,Information Technology,GOPENS,3571,6.87,G,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202024610.0,ME/M.Tech,Information Technology,PWDOPENS,3993,5.52,P,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202026710.0,ME/M.Tech,Computer Networks and Information Security,GOPENS,4778,2.92,G,S,OPEN,2025,2
2020,"Shri Guru Gobind Singhji Institute of Engineering and Technology, Nanded",202046610.0,ME/M.Tech,Instrumentation Engineering,GOPENS,4483,4.0,G,S,OPEN,2025,2
2021,"University Department of Chemical Technology, Aurangabad",202150310.0,ME/M.Tech,Food Technology,GOPENS,4655,3.33,G,S,OPEN,2025,2
2021,"University Department of Chemical Technology, Aurangabad",202153310.0,ME/M.Tech,Drugs & Pharmaceuticals,GOPENS,415,87.0,G,S,OPEN,2025,2
2021,"University Department of Chemical Technology, Aurangabad",202153310.0,ME/M.Tech,Drugs & Pharmaceuticals,PWDOPENS,419,4.79,P,S,OPEN,2025,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210.0,ME/M.Tech,Structural Engineering,GOPENS,4025,5.5,G,S,OPEN,2025,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210.0,ME/M.Tech,Structural Engineering,GSCS,4134,5.15,G,S,SC,2025,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210.0,ME/M.Tech,Structural Engineering,GNT1S,2971,8.6,G,S,NT1,2025,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210.0,ME/M.Tech,Structural Engineering,GNT3S,4408,4.12,G,S,NT3,2025,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210.0,ME/M.Tech,Structural Engineering,GOBCS,4417,4.12,G,S,OBC,2025,2
2112,"Shree Yash Pratishthan, Shreeyash College of Engineering and Technology, Aurangabad",211221210.0,ME/M.Tech,Structural Engineering,PWDOPENS,5254,0.66,P,S,OPEN,2025,2
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211325410.0,ME/M.Tech,Computer Science and Technology,PWDOPENS,3250,7.79,P,S,OPEN,2025,2
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211338010.0,ME/M.Tech,Electrical Drives and Control,GOPENS,3268,7.67,G,S,OPEN,2025,2
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211350410.0,ME/M.Tech,Food Processing Technology,GOPENS,5240,0.67,G,S,OPEN,2025,2
2113,"G. S. Mandal's Maharashtra Institute of Technology, Aurangabad",211397010.0,ME/M.Tech,Computer Science and Engineering (Data Science and Analytics),GOPENS,4452,4.0,G,S,OPEN,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210.0,ME/M.Tech,Structural Engineering,GOPENS,2160,11.02,G,S,OPEN,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210.0,ME/M.Tech,Structural Engineering,GSCS,2784,9.21,G,S,SC,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210.0,ME/M.Tech,Structural Engineering,GSTS,5272,0.34,G,S,ST,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210.0,ME/M.Tech,Structural Engineering,GOBCS,1832,12.4,G,S,OBC,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210.0,ME/M.Tech,Structural Engineering,GSEBCS,3537,6.88,G,S,SEBC,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211421210.0,ME/M.Tech,Structural Engineering,PWDOPENS,2389,10.33,P,S,OPEN,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211424210.0,ME/M.Tech,Computer Science and Engineering,GOPENS,5000,1.96,G,S,OPEN,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211424210.0,ME/M.Tech,Computer Science and Engineering,PWDOPENS,3819,6.06,P,S,OPEN,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GOPENS,1302,15.01,G,S,OPEN,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GSCS,2649,9.64,G,S,SC,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GSTS,4426,4.09,G,S,ST,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GVJS,1833,12.4,G,S,VJ,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GNT1S,2313,10.67,G,S,NT1,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GNT2S,3771,6.19,G,S,NT2,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GOBCS,2394,10.33,G,S,OBC,2025,2
2114,"Deogiri Institute of Engineering and Management Studies, Aurangabad",211495110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),PWDOPENS,3200,7.91,P,S,OPEN,2025,2
2127,"Mahatma Gandhi Missions College of Engineering, Hingoli Rd, Nanded.",212721210.0,ME/M.Tech,Structural Engineering,GOPENS,4415,4.12,G,S,OPEN,2025,2
2129,"M.S. Bidve Engineering College, Latur",212921210.0,ME/M.Tech,Structural Engineering,GSTS,1023,16.89,G,S,ST,2025,2
2129,"M.S. Bidve Engineering College, Latur",212921210.0,ME/M.Tech,Structural Engineering,GNT1S,1230,15.51,G,S,NT1,2025,2
2129,"M.S. Bidve Engineering College, Latur",212921210.0,ME/M.Tech,Structural Engineering,PWDOPENS,1071,16.54,P,S,OPEN,2025,2
2129,"M.S. Bidve Engineering College, Latur",212924510.0,ME/M.Tech,Computer Engineering,GSCS,3689,6.49,G,S,SC,2025,2
2129,"M.S. Bidve Engineering College, Latur",212924510.0,ME/M.Tech,Computer Engineering,GSTS,3348,7.47,G,S,ST,2025,2
2129,"M.S. Bidve Engineering College, Latur",212924510.0,ME/M.Tech,Computer Engineering,GNT2S,4439,4.01,G,S,NT2,2025,2
2129,"M.S. Bidve Engineering College, Latur",212924510.0,ME/M.Tech,Computer Engineering,GOBCS,4319,4.42,G,S,OBC,2025,2
2129,"M.S. Bidve Engineering College, Latur",212924510.0,ME/M.Tech,Computer Engineering,GSEBCS,4389,4.22,G,S,SEBC,2025,2
2129,"M.S. Bidve Engineering College, Latur",212924510.0,ME/M.Tech,Computer Engineering,PWDOPENS,4590,3.6,P,S,OPEN,2025,2
2129,"M.S. Bidve Engineering College, Latur",212937010.0,ME/M.Tech,Electronics and Communication Engineering,GOPENS,2617,9.67,G,S,OPEN,2025,2
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210.0,ME/M.Tech,Computer Science and Engineering,GSCS,2824,9.0,G,S,SC,2025,2
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210.0,ME/M.Tech,Computer Science and Engineering,GNT2S,5091,1.55,G,S,NT2,2025,2
2130,"Terna Public Charitable Trust's College of Engineering, Osmanabad",213024210.0,ME/M.Tech,Computer Science and Engineering,GNT3S,5217,0.97,G,S,NT3,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213329410.0,ME/M.Tech,Control System Engineering,GOPENS,3840,6.0,G,S,OPEN,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213329410.0,ME/M.Tech,Control System Engineering,GNT1S,4973,2.0,G,S,NT1,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213329410.0,ME/M.Tech,Control System Engineering,PWDOPENS,5245,0.67,P,S,OPEN,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213391510.0,ME/M.Tech,Computer Science and Information Technology,GSCS,3981,5.65,G,S,SC,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213391510.0,ME/M.Tech,Computer Science and Information Technology,PWDOPENS,4505,3.89,P,S,OPEN,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213395110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GOPENS,1908,12.05,G,S,OPEN,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213395110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GSCS,3906,5.84,G,S,SC,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213395110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GSTS,3427,7.22,G,S,ST,2025,2
2133,"Mahatma Basaweshwar Education Society's College of Engineering, Ambejogai",213395110.0,ME/M.Tech,Civil Engineering (Computer Aided Structural Engineering),GOBCS,3198,7.91,G,S,OBC,2025,2
